îNåéì˙,ç~êÖó ÇÃçáåv(mm),1éûä‘ç~êÖó ÇÃç≈ëÂ(mm),ïΩãœãCâ∑(Åé),ç≈çÇãCâ∑(Åé),ç≈í·ãCâ∑(Åé),ç≈ëÂèuä‘ïóë¨(m/s),ç≈ëÂèuä‘ïóë¨ÇÃïóå¸,ç≈ëΩïóå¸(16ï˚à ),ì˙è∆éûä‘(éûä‘),ç≈ê[êœê·(cm),ç~ê·ó çáåv(cm)
2000/5/1,0,0,6.7,11.8,2.9,,,ìÏêº,4.3,134,1
2000/5/2,16,5,8.7,16.3,2.9,,,ìåñkìå,7.9,127,1
2000/5/3,14,8,7.2,13,3.8,,,êºñkêº,2.5,116,4
2000/5/4,2,1,6.1,10.7,2.7,,,êº,2.4,108,0
2000/5/5,0,0,6.1,13.1,2.5,,,ìÏêº,4.8,101,0
2000/5/6,0,0,6.9,14.4,0.2,,,ìåñkìå,7.2,93,4
2000/5/7,0,0,8.7,17,3.2,,,ñkìå,3.8,83,5
2000/5/8,11,4,8,15.5,5.1,,,ìÏìÏêº,2.2,72,7
2000/5/9,0,0,9.5,15.9,3.6,,,ñkêº,8.6,65,1
2000/5/10,0,0,9.5,17.9,2.4,,,ìåñkìå,8.5,52,1
2000/5/11,0,0,9.6,17.2,4.3,,,ìå,7.8,41,2
2000/5/12,7,7,12.4,20.9,5.8,,,ìÏêº,5.9,26,1
2000/5/13,3,3,10.5,17.7,6.8,,,ìåñkìå,0.5,12,3
2000/5/14,11,4,11,17.3,6,,,ñkêº,1.8,4,4
2000/5/15,1,1,10.1,16.1,4.7,,,ìå,4.5,0,0
2000/5/16,0,0,7.9,13.1,3.1,,,ñkìå,1.9,,
2000/5/17,0,0,10.7,18.2,5.2,,,ìåñkìå,7.1,,
2000/5/18,2,2,11.2,21.2,4.3,,,ìåñkìå,4.5,,
2000/5/19,0,0,11.9,19.4,4.2,,,ìÏêº,5,,
2000/5/20,0,0,11.4,16,6.3,,,ìÏêº,0,,
2000/5/21,18,4,9.1,14.3,6.1,,,ñkìå,0.1,,
2000/5/22,0,0,13.4,22.2,4.1,,,ìåñkìå,11.4,,
2000/5/23,0,0,14.4,21.7,8.3,,,ìÏêº,10.9,,
2000/5/24,11,8,13.6,20,9,,,ìÏêº,4.9,,
2000/5/25,0,0,13.9,21.6,6,,,ñkìå,8.5,,
2000/5/26,0,0,17.1,28.1,6.8,,,ìåñkìå,12.3,,
2000/5/27,0,0,18.3,26.8,9.4,,,ìåñkìå,4.2,,
2000/5/28,5,1,17.3,20.9,14.2,,,ìÏêº,0.1,,
2000/5/29,1,1,17.1,22.6,11.4,,,ìÏêº,9.1,,
2000/5/30,0,0,16.9,26.5,6.8,,,ñkêº,13,,
2000/5/31,0,0,14.6,20.4,9.4,,,ìÏìÏêº,0,,
2000/6/1,1,1,14.7,20.1,9.9,,,ñkìå,2.1,,
2000/6/2,0,0,13.1,17.4,7.6,,,ñkìå,6,,
2000/6/3,0,0,13.6,21.4,5.4,,,ñkìå,11.5,,
2000/6/4,0,0,11.6,16.3,6.9,,,ñk,2.3,,
2000/6/5,0,0,13.6,21,5.1,,,ìå,10.9,,
2000/6/6,0,0,16,24.2,6.6,,,ñkìå,9.5,,
2000/6/7,0,0,18.1,23.3,11.8,,,êºñkêº,1.5,,
2000/6/8,0,0,17.9,24.4,10.8,,,ñkìå,2,,
2000/6/9,14,2,14.5,15.8,13.5,,,ìÏêº,0,,
2000/6/10,0,0,13.9,16.2,12.8,,,ìå,0,,
2000/6/11,6,2,14.1,16,12.3,,,ñkìå,0,,
2000/6/12,0,0,14.9,18.7,11.2,,,ìåñkìå,0.5,,
2000/6/13,2,1,16.3,20.7,11.5,,,ñkìå,0.3,,
2000/6/14,23,4,15,17.4,10.5,,,ìåñkìå,0,,
2000/6/15,0,0,16.3,24.4,8.5,,,ìåñkìå,12.5,,
2000/6/16,0,0,18.4,26.3,10.4,,,ñkìå,7,,
2000/6/17,0,0,18.7,23.7,12.5,,,ìå,0,,
2000/6/18,0,0,19,24.2,12.7,,,ñkìå,7.5,,
2000/6/19,0,0,18.3,27.2,10.8,,,ñkìå,12.2,,
2000/6/20,0,0,18.9,27.8,9.2,,,ìå,12.3,,
2000/6/21,0,0,19,24,12.7,,,ìåñkìå,0,,
2000/6/22,0,0,20.7,27.2,13.5,,,ìåñkìå,6.4,,
2000/6/23,0,0,19.8,24,16.7,,,ìÏêº,0.4,,
2000/6/24,6,2,17.4,18.9,16.1,,,ñkìå,0,,
2000/6/25,0,0,17.4,22.6,11.6,,,ìåñkìå,1,,
2000/6/26,0,0,16.9,22.6,10.4,,,ñkìå,6.3,,
2000/6/27,8,3,18.7,22,16.3,,,ñkìå,0,,
2000/6/28,7,2,19.1,21.6,15.1,,,ìåñkìå,0,,
2000/6/29,1,1,19.1,25,14.4,,,ñkìå,4.9,,
2000/6/30,0,0,22.4,27.6,16.8,,,ñkìå,1.4,,
2000/7/1,1,1,22.5,25.1,19.6,,,êºñkêº,0.2,,
2000/7/2,0,0,23.1,28.8,19,,,ñkìå,3.9,,
2000/7/3,0,0,21.3,26.5,15.6,,,ñkìå,7.2,,
2000/7/4,8,8,20.1,26.5,13.8,,,ìåñkìå,7.1,,
2000/7/5,24,19,19.3,24.6,15.1,,,ìåñkìå,2.5,,
2000/7/6,0,0,20.1,25.6,13.8,,,ìåñkìå,4.4,,
2000/7/7,0,0,20.4,24.4,17.3,,,ìåñkìå,4.1,,
2000/7/8,112,21,18.4,19.5,17.3,,,êºñkêº,0,,
2000/7/9,1,1,19.4,23.4,17.1,,,êºìÏêº,0.6,,
2000/7/10,0,0,19,23.9,14.8,,,ñkñkìå,4.8,,
2000/7/11,0,0,19.9,27.3,12.9,,,ìå,10.4,,
2000/7/12,41,27,21.9,26.6,16.7,,,ñkìå,2.1,,
2000/7/13,6,2,21.9,26.2,19.2,,,ìå,0.2,,
2000/7/14,0,0,23.3,29,18.1,,,ìå,7.5,,
2000/7/15,1,1,22.1,26.6,19.3,,,ñkìå,0,,
2000/7/16,1,1,23,27.9,18.5,,,êº,2.8,,
2000/7/17,3,2,23.5,27.6,20.4,,,ñkñkìå,5.2,,
2000/7/18,28,18,21.2,23,20,,,ìåñkìå,0,,
2000/7/19,0,0,22.6,26.6,18.9,,,ñkìå,2.9,,
2000/7/20,0,0,22.8,26.7,18.6,,,ñkìå,2.9,,
2000/7/21,0,0,23.5,28.9,18.1,,,ñkìå,5.9,,
2000/7/22,0,0,24,27.8,19.6,,,ñkìå,3.3,,
2000/7/23,0,0,25.3,31.1,20.6,,,êºñkêº,4,,
2000/7/24,22,12,24.6,31.7,19.4,,,ìåñkìå,5.9,,
2000/7/25,21,14,20.5,25.8,17.1,,,ñkìå,0.8,,
2000/7/26,2,1,18.6,21.5,15.4,,,ìåñkìå,0,,
2000/7/27,0,0,20.6,26.4,14.5,,,ìåñkìå,6.4,,
2000/7/28,10,6,21.3,26.4,16.6,,,ìÏ,4,,
2000/7/29,0,0,22.8,27.1,19.2,,,ñkìå,0.9,,
2000/7/30,0,0,24.4,30.1,19.4,,,ìåñkìå,7,,
2000/7/31,0,0,26.2,32,20.5,,,ìåñkìå,11.1,,
2000/8/1,0,0,26.1,34,21.4,,,ìÏìå,9.4,,
2000/8/2,0,0,24.5,29.3,20.8,,,ñkñkêº,2.5,,
2000/8/3,2,2,23.7,29.9,19.1,,,ìåñkìå,7.5,,
2000/8/4,0,0,24.2,29.5,19.1,,,ìåñkìå,6.9,,
2000/8/5,1,1,23.5,29.2,18.8,,,ñkìå,3.3,,
2000/8/6,19,17,22.1,26.1,17.7,,,ìå,4.4,,
2000/8/7,1,1,23,26.8,18.5,,,ê√â∏,4.4,,
2000/8/8,0,0,22.9,28.4,17.8,,,ñk,6.5,,
2000/8/9,9,4,21.5,27.8,17.1,,,ìåñkìå,4.7,,
2000/8/10,0,0,21.2,27.4,17.7,,,ñkêº,2.6,,
2000/8/11,1,1,22.4,28.5,16.5,,,êºìÏêº,0.7,,
2000/8/12,0,0,23.3,27.2,19.2,,,ìåñkìå,2.8,,
2000/8/13,0,0,19.8,23.5,14.9,,,ìå,2.3,,
2000/8/14,0,0,21.2,28.4,12.9,,,ñkìå,8.7,,
2000/8/15,0,0,23.6,28.5,19.6,,,ñkñkêº,8.8,,
2000/8/16,0,0,23.1,29.1,18,,,ìÏêº,5.4,,
2000/8/17,0,0,22.5,28.5,17.2,,,ñkñkìå,5.6,,
2000/8/18,0,0,21.2,28.8,13.9,,,ìåñkìå,10.5,,
2000/8/19,0,0,22.4,28.9,16.5,,,ìåñkìå,9.7,,
2000/8/20,0,0,23,28.6,18.3,,,ìåñkìå,10,,
2000/8/21,0,0,23.3,28.2,19.3,,,ìåñkìå,9.2,,
2000/8/22,1,1,24.4,30,20.6,,,ìå,4.3,,
2000/8/23,2,1,23.3,29.2,16.2,,,ñkìå,5.5,,
2000/8/24,0,0,20.4,27.1,14.7,,,ñkñkêº,5.4,,
2000/8/25,0,0,21.6,29.5,13.8,,,ìåñkìå,10.9,,
2000/8/26,0,0,23.2,29.2,16.9,,,êºñkêº,4.3,,
2000/8/27,0,0,23.5,28.6,19.6,,,ñkìå,3.7,,
2000/8/28,11,5,23.1,28,19.3,,,ìåñkìå,5.6,,
2000/8/29,0,0,22.8,27.7,18.3,,,ñkñkìå,5.5,,
2000/8/30,0,0,22.8,28.4,19.8,,,ìåñkìå,4.8,,
2000/8/31,0,0,23.7,30.3,19.6,,,ìåñkìå,7.4,,
2000/9/1,0,0,24.2,29.1,18.8,,,êºñkêº,2.9,,
2000/9/2,9,3,24.8,28.6,20.4,,,êºìÏêº,3.4,,
2000/9/3,33,6,19.2,21.5,16.4,,,ñkìå,0,,
2000/9/4,0,0,18,22,13.5,,,ìåñkìå,5,,
2000/9/5,3,3,16.6,19.9,12.3,,,ìåñkìå,2.3,,
2000/9/6,1,1,19.3,23.3,16.3,,,ìåñkìå,1.2,,
2000/9/7,0,0,20.5,24.6,17.8,,,ìåñkìå,0.8,,
2000/9/8,0,0,20.8,23.6,17.6,,,ìåñkìå,1,,
2000/9/9,40,17,19.8,22,18.7,,,ñkìå,0.1,,
2000/9/10,56,12,19.5,20.9,18.2,,,ñkñkêº,0,,
2000/9/11,53,7,18.9,20.1,18,,,ìåñkìå,0,,
2000/9/12,2,1,20.6,22.3,18.1,,,ñkñkìå,0,,
2000/9/13,1,1,18.9,22.9,16.4,,,ñkìå,1.1,,
2000/9/14,0,0,21.9,27.9,16.2,,,ìå,6.6,,
2000/9/15,0,0,24.1,29.6,19.9,,,ìÏêº,8.6,,
2000/9/16,0,0,25.9,30.1,19.4,,,ìÏêº,9.6,,
2000/9/17,1,1,23.6,27.7,18.2,,,ìÏêº,0.5,,
2000/9/18,0,0,18.4,22.5,13.5,,,êºñkêº,2.9,,
2000/9/19,0,0,17.8,25.4,12.7,,,ìåñkìå,5.1,,
2000/9/20,0,0,16.8,23.4,10.2,,,ñkñkìå,8.5,,
2000/9/21,0,0,16.2,24.7,8.8,,,ìåñkìå,8.9,,
2000/9/22,0,0,16.6,22.6,9.3,,,ìåñkìå,2.9,,
2000/9/23,4,1,18.3,21.9,16.4,,,ìåñkìå,0.2,,
2000/9/24,25,5,17.5,19.1,16,,,ñkìå,0,,
2000/9/25,17,4,17.7,22.2,14.4,,,êºìÏêº,2.5,,
2000/9/26,59,8,15.2,18,12.3,,,ìÏìå,0.5,,
2000/9/27,20,5,14.2,18.2,11.6,,,ìÏêº,2.3,,
2000/9/28,20,5,14.1,15.7,11.5,,,ìÏêº,0.5,,
2000/9/29,0,0,13.8,19.5,8.1,,,ìåñkìå,5.8,,
2000/9/30,0,0,13.8,20.8,6.6,,,ìåñkìå,6.6,,
2000/10/1,1,1,14.9,20.6,10.6,,,ìåñkìå,4.9,,
2000/10/2,6,1,14.6,19,9.2,,,ìÏêº,0.3,,
2000/10/3,8,2,15.7,20.5,13.8,,,êºñkêº,1.1,,
2000/10/4,5,3,13.7,18.1,8.5,,,ñkêº,1.5,,
2000/10/5,0,0,12.2,19.4,7.3,,,ìåñkìå,9,,
2000/10/6,0,0,11.2,18,7,,,ñkñkìå,3.6,,
2000/10/7,0,0,10.6,17.6,4.9,,,ñkêº,9.6,,
2000/10/8,0,0,10.9,17.3,3.5,,,ñkìå,4.8,,
2000/10/9,3,1,12.8,15.2,9.8,,,ìÏêº,0,,
2000/10/10,0,0,12.9,18.7,7.5,,,ñkìå,5.4,,
2000/10/11,0,0,14.8,21.5,9.7,,,ìåñkìå,4.5,,
2000/10/12,24,6,12.8,17.3,9.5,,,ñkìå,0,,
2000/10/13,0,0,9.8,15.3,4.9,,,ñkñkêº,3.3,,
2000/10/14,2,1,10.5,13.4,6.4,,,ñkñkêº,2.8,,
2000/10/15,2,1,9.4,16.9,3.3,,,ñkêº,7.1,,
2000/10/16,2,1,9.8,15.5,3.9,,,ñk,8.2,,
2000/10/17,1,1,9.9,16.1,2.6,,,ìå,4.5,,
2000/10/18,18,5,9.2,13.8,6.9,,,êºìÏêº,0.1,,
2000/10/19,0,0,8.3,14.9,1.9,,,ñk,9.4,,
2000/10/20,11,4,9.6,15.7,0.6,,,ñkìå,2.1,,
2000/10/21,3,2,12.8,16.3,10.3,,,êº,1.8,,
2000/10/22,0,0,10.4,16,4.6,,,ñkñkêº,8.8,,
2000/10/23,10,4,9.7,14.1,4.2,,,ñkìå,1.2,,
2000/10/24,0,0,11.9,18.5,8.4,,,ìåñkìå,7.8,,
2000/10/25,7,2,13,14.5,11.3,,,ìå,0,,
2000/10/26,9,3,11.2,14.9,8,,,êºñkêº,4.4,,
2000/10/27,1,1,8.2,11.9,5.4,,,ìåñkìå,2.3,,
2000/10/28,0,0,9.4,13.6,5.4,,,ñkñkìå,2.9,,
2000/10/29,1,1,8,10.8,6,,,ìåñkìå,0,,
2000/10/30,6,2,6.9,9.7,3.6,,,ñkìå,0.3,0,0
2000/10/31,0,0,6.6,13.6,-0.2,,,ìåñkìå,8.9,0,0
2000/11/1,43,5,8.1,9.5,5.9,,,êº,0,,
2000/11/2,30,4,9.9,10.8,9.1,,,ìåñkìå,0,,
2000/11/3,3,1,9.4,13.4,3.1,,,ñkìå,0.2,,
2000/11/4,0,0,8.1,16,2.7,,,ìåñkìå,7.5,,
2000/11/5,0,0,10.1,17.5,2.8,,,êºñkêº,2.5,,
2000/11/6,0,0,6.5,16,0.9,,,ñkìå,8.9,,
2000/11/7,0,0,9.8,18.8,0.1,,,ìå,8.8,,
2000/11/8,2,1,6.9,13.5,4.5,,,êºñkêº,0,,
2000/11/9,0,0,4.5,8.1,-0.2,,,ñk,1.5,,
2000/11/10,0,0,4.4,10.1,-0.6,,,êºñkêº,0.2,,
2000/11/11,14,6,4.5,7.8,0.5,,,ñkìå,0.6,,
2000/11/12,15,7,4.7,9.9,-1.9,,,ìå,3.6,,
2000/11/13,15,6,5.1,8.3,-0.8,,,ìÏìå,0,,
2000/11/14,0,0,4.1,12.8,-2.3,,,ñkêº,7.8,,
2000/11/15,4,1,7.2,15,2,,,ñkñkìå,1.4,,
2000/11/16,1,1,3.3,5.3,0.8,,,ìåñkìå,0.5,,
2000/11/17,10,3,3.9,8.4,1.5,,,ñkìå,0,,
2000/11/18,54,6,4.9,12.2,0.1,,,êºìÏêº,0,,
2000/11/19,5,1,0.7,1.8,-0.7,,,ìåñkìå,0,,
2000/11/20,3,1,5.6,14,-2.1,,,ìÏìÏêº,0,,
2000/11/21,23,3,6.6,12.5,2.9,,,ìåìÏìå,0,,
2000/11/22,0,0,1.5,2.7,-1.7,,,ìå,0,,
2000/11/23,0,0,-0.2,8.6,-5,,,êºñkêº,8.3,,
2000/11/24,14,2,4.4,8,-0.8,,,ñk,0.4,,
2000/11/25,0,0,6.4,9.8,3.5,,,ìå,2.8,,
2000/11/26,0,0,9.3,16,2.6,,,ñkñkìå,5,,
2000/11/27,6,1,4.8,7.4,2,,,ñkìå,0,,
2000/11/28,23,2,0.5,3.2,-1.1,,,ìåìÏìå,0,,
2000/11/29,1,1,0,1,-0.7,,,ìåñkìå,0,,
2000/11/30,0,0,1.7,2.6,0.7,,,ñk,0,0,0
2000/12/1,0,0,1.2,4.6,-1.1,,,êºìÏêº,2.9,0,0
2000/12/2,0,0,1.2,6.8,-2.1,,,ìÏêº,6.8,0,0
2000/12/3,34,6,1.7,4.7,-1.5,,,êºñkêº,0,0,0
2000/12/4,2,1,0.3,2.4,-0.7,,,ñk,0,0,0
2000/12/5,38,7,2.1,8.9,-2.3,,,êº,2.8,0,0
2000/12/6,32,4,-1.1,0.7,-3.4,,,êº,0,32,32
2000/12/7,6,2,-0.8,1.3,-2.9,,,ñkñkìå,0.2,38,8
2000/12/8,6,2,1.2,5.1,-3.3,,,ñkñkìå,0.2,31,0
2000/12/9,9,2,3,5.9,1.1,,,ñkñkìå,0.7,17,2
2000/12/10,16,3,4.6,12.6,0.4,,,êº,3,8,4
2000/12/11,46,4,-2.3,0.4,-4.8,,,êºñkêº,0,62,59
2000/12/12,41,4,-3.6,-2.4,-4.8,,,êº,0,91,33
2000/12/13,12,2,-0.9,0.3,-2.4,,,ñkêº,0,108,18
2000/12/14,16,3,-0.9,0.5,-3,,,ñkñkìå,1.8,93,5
2000/12/15,15,6,1.7,7.4,0.1,,,ìÏìÏìå,0.2,83,1
2000/12/16,59,11,2.9,9.6,-1,,,êºñkêº,0,66,9
2000/12/17,1,1,-1.1,1.5,-6.3,,,êºñkêº,0,55,1
2000/12/18,0,0,-3,2.7,-8.2,,,êºñkêº,5.8,51,2
2000/12/19,37,5,4,8.1,1.1,,,êº,0.2,49,2
2000/12/20,0,0,3,4.9,1.2,,,ñkìå,2.9,42,4
2000/12/21,16,3,1.7,4.5,-0.6,,,êºñkêº,0.7,46,8
2000/12/22,1,1,-0.6,2.4,-4.8,,,ìÏìÏìå,2.5,50,7
2000/12/23,5,3,1,6.8,-2.7,,,ñkìå,7.4,44,4
2000/12/24,34,4,0.4,5.5,-2,,,êºñkêº,0,74,34
2000/12/25,14,4,-2.1,-0.5,-4.7,,,êºñkêº,0.2,86,19
2000/12/26,28,2,-5.2,-4.1,-5.9,,,êºñkêº,0,119,39
2000/12/27,33,4,-2.6,-0.7,-5.1,,,êºñkêº,0.5,145,33
2000/12/28,52,4,-1.8,-0.6,-2.3,,,êº,0,178,36
2000/12/29,20,2,-2.1,-1.3,-2.6,,,ñk,0,176,4
2000/12/30,0,0,-1.5,1.7,-3.5,,,ñkìå,5.8,161,0
2000/12/31,2,1,-1.9,3.2,-8.1,,,ñkìå,0.4,145,1
2001/1/1,35,3,-0.8,1,-1.9,,,êºñkêº,0,155,23
2001/1/2,56,6,-0.6,1.7,-1.9,,,ìÏìå,0,189,41
2001/1/3,62,4,-3,-1.2,-3.8,,,êºìÏêº,0,227,42
2001/1/4,44,8,-2.7,0,-4.2,,,êº,0,223,7
2001/1/5,21,4,-1.5,0.2,-3.5,,,êºìÏêº,0.1,231,26
2001/1/6,13,1,-3,-2.4,-3.8,,,ñkñkêº,0,247,30
2001/1/7,3,1,-3,-2,-3.8,,,ñk,0,240,1
2001/1/8,2,1,-2.5,-0.9,-4.2,,,ìåñkìå,0,233,11
2001/1/9,13,5,-1.7,2.3,-8.9,,,ìÏ,4.4,227,0
2001/1/10,24,6,1.5,5.3,-2.3,,,ñkñkìå,0,215,0
2001/1/11,32,6,-2.6,3.7,-8.6,,,ñkìå,2.9,207,34
2001/1/12,64,5,-5.5,-3.9,-6.2,,,ê√â∏,0,257,54
2001/1/13,12,2,-6.5,-5.3,-10.6,,,ê√â∏,0,261,11
2001/1/14,22,3,-8,-5.9,-12.2,,,ê√â∏,0,264,28
2001/1/15,34,9,-5.5,-4.1,-6.7,,,ìÏìÏêº,0,285,28
2001/1/16,14,2,-5,-3.3,-6.1,,,ìåìÏìå,0,291,25
2001/1/17,45,3,-5.5,-4.9,-6.4,,,ìÏìå,0,324,41
2001/1/18,36,5,-4.5,-3.7,-5.5,,,ìåñkìå,0,325,18
2001/1/19,8,2,-4.8,-3,-6.3,,,êº,2.1,318,4
2001/1/20,0,0,-5.2,-2.6,-10,,,ñkìå,1,295,0
2001/1/21,11,3,-1.9,1.1,-3.8,,,êºñkêº,0,284,12
2001/1/22,8,1,-2.5,-1.6,-3.7,,,êºñkêº,0,294,19
2001/1/23,6,2,-2.3,-1,-4.1,,,êº,0,288,12
2001/1/24,3,1,-3.3,-1.7,-5.9,,,ìÏìÏìå,0,284,4
2001/1/25,0,0,-3.5,0.2,-8.4,,,êºìÏêº,3.8,276,4
2001/1/26,0,0,-2.1,0.5,-5,,,êºñkêº,1.8,266,3
2001/1/27,5,1,-2.6,-1.2,-3.9,,,ìåñkìå,0,264,10
2001/1/28,20,3,0,2.9,-1.8,,,êº,2,275,20
2001/1/29,19,3,-2,0,-3.3,,,ìÏ,0.1,290,19
2001/1/30,19,3,-2.3,0.3,-5,,,ñkñkìå,0.5,305,24
2001/1/31,0,0,-2.4,0,-4.5,,,ñkêº,2,304,2
2001/2/1,9,3,-0.5,2.8,-4,,,ìåñkìå,0.8,280,10
2001/2/2,39,4,-5.3,-3.5,-6.1,,,ê√â∏,0,338,62
2001/2/3,38,3,-4.8,-1.8,-6.4,,,êº,0,342,19
2001/2/4,38,4,-4.6,-3.4,-5.9,,,êºñkêº,0,354,20
2001/2/5,4,1,-3.5,0.5,-10.3,,,ìåñkìå,5.6,344,0
2001/2/6,1,1,-2.1,0.7,-5.4,,,ñk,0,314,3
2001/2/7,0,0,-3.9,-1.3,-8.9,,,ñkñkìå,3.1,308,1
2001/2/8,16,2,-4,-2.1,-5.4,,,ìåñkìå,1.1,333,35
2001/2/9,8,2,-3.6,-1.1,-7,,,ñkñkìå,3.7,332,10
2001/2/10,20,4,-2.4,2,-5.3,,,êºñkêº,1.6,344,34
2001/2/11,7,2,-5.2,-3,-6.7,,,êºñkêº,0.7,359,25
2001/2/12,4,1,-5.5,-3.8,-7,,,êºñkêº,0,387,41
2001/2/13,3,1,-5.3,-4.4,-6.2,,,ìÏìå,0,408,29
2001/2/14,0,0,-5.7,-4.6,-6.8,,,ñk,0,407,13
2001/2/15,1,1,-5.8,-3.5,-11.4,,,ìÏìå,0.1,407,5
2001/2/16,11,2,-4.8,-1.7,-11,,,êºñkêº,0.4,393,17
2001/2/17,5,1,-3.7,-2,-5.7,,,ìå,0.2,394,7
2001/2/18,9,2,1.3,2.5,-2.4,,,ìåñkìå,0,380,1
2001/2/19,16,5,-1,2.1,-4,,,ñkñkêº,1.5,366,19
2001/2/20,1,1,-2.6,-0.2,-9.2,,,ñkñkêº,0.1,364,5
2001/2/21,9,3,-2.9,4.4,-11.9,,,ìÏêº,7,348,3
2001/2/22,2,1,4.4,7.4,-1.1,,,êºñkêº,8.8,336,2
2001/2/23,2,1,3.8,6.6,-0.4,,,êºñkêº,0,321,4
2001/2/24,12,1,-1.2,-0.4,-2.2,,,ñk,0,326,17
2001/2/25,12,2,-3.8,-2,-5.7,,,êº,0.1,349,31
2001/2/26,9,3,-3.2,-1,-5.4,,,êºñkêº,0.3,361,19
2001/2/27,0,0,1.7,5.8,-3.4,,,êºñkêº,3.1,356,4
2001/2/28,2,1,1,7.4,-5.1,,,ñkìå,0,335,0
2001/3/1,0,0,1.5,3.8,-0.1,,,ñkñkìå,0.9,322,0
2001/3/2,4,1,-0.1,1.4,-1.1,,,ñk,0,325,11
2001/3/3,1,1,2,4.4,-0.7,,,ñkêº,3.7,326,3
2001/3/4,13,4,3.3,7.9,-0.1,,,ñkìå,0,315,9
2001/3/5,27,2,-1.4,-0.2,-2.4,,,êº,0,342,29
2001/3/6,7,2,0.1,2.1,-1.6,,,êºñkêº,1.2,350,12
2001/3/7,25,3,0.1,4.4,-2.9,,,êº,0.7,344,22
2001/3/8,11,5,-2.8,-1,-4.2,,,êº,5.1,366,24
2001/3/9,5,1,-4.1,-1.8,-8.9,,,ìÏìÏìå,2.8,347,14
2001/3/10,9,1,-3.7,-2.4,-4.6,,,ìå,0,358,16
2001/3/11,12,1,-4,-3,-5.3,,,ìåñkìå,0,375,26
2001/3/12,6,1,-2.4,0.7,-4.3,,,ñkñkêº,6.6,378,11
2001/3/13,3,2,-3,0.6,-8,,,ìÏêº,5.6,358,7
2001/3/14,0,0,-1.9,5,-9.8,,,êºìÏêº,9.8,345,1
2001/3/15,22,6,3.3,8.6,-0.3,,,êºñkêº,1.4,337,2
2001/3/16,0,0,0.7,4.4,-3.7,,,ìÏ,5.9,327,2
2001/3/17,0,0,0.9,7.6,-5.9,,,ñkñkìå,4.1,323,2
2001/3/18,10,4,3.8,6.3,0.9,,,êº,1.9,319,1
2001/3/19,0,0,5.3,8.9,-0.2,,,êºñkêº,10.2,314,2
2001/3/20,0,0,7.6,13.4,-0.8,,,ìÏ,9,305,0
2001/3/21,1,1,3.2,9.6,-3.5,,,êºñkêº,8.6,294,1
2001/3/22,4,2,2.2,10.2,-5.3,,,êº,9.8,287,1
2001/3/23,2,1,3.4,8.4,-1.9,,,êº,9.8,280,0
2001/3/24,0,0,2.9,11.1,-3.4,,,êºìÏêº,10.2,275,0
2001/3/25,0,0,3.8,10.7,-2.2,,,ìÏêº,5,268,0
2001/3/26,4,1,3.6,5.2,2.5,,,êº,0,262,2
2001/3/27,19,3,0,1.7,-0.9,,,êºñkêº,0,287,28
2001/3/28,4,2,0.6,3.9,-2.9,,,ñkìå,3.8,283,2
2001/3/29,10,2,-0.3,2.7,-2.5,,,ñkñkìå,3.1,279,14
2001/3/30,9,2,0.2,2.7,-1.4,,,êº,2.8,282,13
2001/3/31,5,2,0.9,3.4,-1.2,,,ñkêº,2.6,280,6
2001/4/1,8,2,1,3.6,-2.1,,,ìÏ,1.8,286,13
2001/4/2,0,0,3.2,10.5,-3.6,,,ìÏêº,6.3,274,4
2001/4/3,3,1,3.5,6.2,1,,,ìåñkìå,2.8,268,3
2001/4/4,1,1,2.7,4.5,-1.4,,,êºñkêº,3.3,263,4
2001/4/5,0,0,4.1,13.2,-3.4,,,ìÏ,10.1,260,3
2001/4/6,0,0,5.5,10.3,1,,,ñkêº,6.7,254,2
2001/4/7,0,0,4.9,12,0.9,,,ñkñkìå,9.7,246,1
2001/4/8,0,0,5.4,13.5,-0.3,,,ìÏìÏêº,10.1,237,4
2001/4/9,0,0,6.1,14.1,0.8,,,ìÏêº,10,231,0
2001/4/10,0,0,6.7,13.8,2.4,,,êºìÏêº,10,223,2
2001/4/11,0,0,8.1,15.1,2.1,,,ìÏêº,10,216,2
2001/4/12,5,2,6.2,11.9,1.8,,,ìÏêº,4.3,205,4
2001/4/13,2,1,7.3,9,3.4,,,êºìÏêº,7.9,199,2
2001/4/14,2,1,7.3,11.7,1.5,,,êºñkêº,5.8,191,3
2001/4/15,6,2,8.5,12.4,5.6,,,êº,7.5,184,5
2001/4/16,0,0,6.3,13.7,1,,,êºìÏêº,11.3,173,2
2001/4/17,0,0,7.9,19,0.4,,,ìÏêº,11.2,165,3
2001/4/18,0,0,8.7,20.1,2.2,,,ìÏêº,10.3,156,4
2001/4/19,0,0,8.5,18.3,2.8,,,êºìÏêº,7.9,148,3
2001/4/20,3,2,4.7,12.4,2,,,êºñkêº,6,140,4
2001/4/21,0,0,3.9,9.2,0.6,,,ñkñkìå,8.5,131,2
2001/4/22,1,1,3.4,6.5,-0.1,,,êºñkêº,3.3,125,4
2001/4/23,0,0,6.5,13.6,1.4,,,ñkêº,10.5,122,7
2001/4/24,3,1,9.2,14.7,3.1,,,êºìÏêº,1.8,118,13
2001/4/25,0,0,5.1,10.2,1,,,êºñkêº,8.6,108,4
2001/4/26,0,0,4.7,10.7,-1.2,,,êº,7.4,99,6
